name,datetime,temp,feelslike,dew,humidity,precip,precipprob,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,conditions,icon,stations
"trento, italy",2006-10-03T08:00:00,8.8,6.1,8.6,98.52,0,0,,0,0,,17.4,201,1010.8,79.3,0.7,,,,,Partially cloudy,fog,"16022099999,16090099999,16020099999,16021099999"
"trento, italy",2006-10-03T09:00:00,8.9,6.3,8.6,98.51,0,0,,0,0,,17.3,167,1013,82.9,0.7,,,,,Partially cloudy,fog,"16022099999,16090099999,16020099999,16021099999"
"trento, italy",2006-10-03T10:00:00,9,6,8.6,97.71,0,0,,0,0,,21.4,193,1012.7,90,0.7,,,,,Partially cloudy,fog,"16022099999,16090099999,16020099999,16021099999"
"trento, italy",2006-10-03T11:00:00,8.5,4.9,8.2,97.92,0,0,,0,0,,26.2,175,1010.2,82.1,0.7,,,,,Partially cloudy,fog,"16022099999,16090099999,16020099999,16021099999"
"trento, italy",2006-10-03T12:00:00,8.6,5,8.1,96.96,0,0,,0,0,,26.1,174,1012.5,90,0.7,,,,,Partially cloudy,fog,"16022099999,16090099999,16020099999,16021099999"
"trento, italy",2006-10-03T13:00:00,8.7,5.2,8,95.92,0,0,,0,0,,25.9,177,1011.9,90,0.7,,,,,Partially cloudy,fog,"16022099999,16090099999,16020099999,16021099999"
"trento, italy",2006-10-03T14:00:00,8.8,5.3,8.2,96.06,0.018,100,rain,0,0,,26,177,1008.1,82.1,0.7,,,,,"Rain, Partially cloudy",rain,"16022099999,16090099999,16020099999,16021099999"
"trento, italy",2006-10-03T15:00:00,8.7,5.1,8.1,96.38,0,0,,0,0,,26.7,176,1010.2,90,0.8,,,,,Partially cloudy,fog,"16022099999,16090099999,16020099999,16021099999"
"trento, italy",2006-10-03T16:00:00,8.6,5.1,8.2,96.84,0,0,,0,0,,26.4,175,1009.5,97.4,0.8,,,,,Overcast,fog,"16022099999,16090099999,16020099999,16021099999"
"trento, italy",2006-10-03T17:00:00,8.8,5.1,8.3,96.97,0,0,,0,0,,29.3,177,1006.1,97.4,0.7,,,,,Overcast,fog,"16022099999,16090099999,16020099999,16021099999"
"trento, italy",2006-10-03T18:00:00,8.8,4.7,8.4,96.99,0,0,,0,0,,34.9,176,1008,97.4,0.7,,,,,Overcast,fog,"16022099999,16090099999,16020099999,16021099999"
"trento, italy",2006-10-03T19:00:00,9.1,5,8.6,96.66,0,0,,0,0,,37.9,177,1007.3,97.4,0.7,,,,,Overcast,fog,"16022099999,16090099999,16020099999,16021099999"
"trento, italy",2006-10-03T20:00:00,9.4,5.3,9.1,97.81,0,0,,0,0,,38.5,164,1003.1,84.1,0.7,,,,,Partially cloudy,fog,"16022099999,16090099999,16020099999,16021099999"
"trento, italy",2006-10-03T21:00:00,9.6,5.2,9.4,99.03,0,0,,0,0,,43.6,178,1003.6,97.4,0.6,,,,,Overcast,fog,"16022099999,16090099999,16020099999"
"trento, italy",2006-10-03T22:00:00,9.6,5.5,9.4,99.28,0,0,,0,0,,38.2,178,1003.4,86.8,0.6,,,,,Partially cloudy,fog,"16022099999,16090099999,16020099999"
"trento, italy",2006-10-03T23:00:00,9.5,4.7,9.4,99.44,0,0,,0,0,,51.3,177,1003.1,86.8,0.6,,,,,Partially cloudy,fog,"16022099999,16090099999,16020099999,16021099999"
"trento, italy",2006-10-04T00:00:00,9.5,5.6,9.4,99.64,0,0,,0,0,,34.8,178,1003.4,50,0.2,,,,,Partially cloudy,fog,"16022099999,16090099999,16020099999"
"trento, italy",2006-10-04T01:00:00,9.7,5.9,9.7,99.64,0,0,,0,0,,35.1,193,1002.6,50,0.2,,,,,Partially cloudy,fog,"16022099999,16090099999,16020099999"
"trento, italy",2006-10-04T02:00:00,9.5,5.4,9.4,98.76,0,0,,0,0,,39.3,178,1003,60,0.2,,,,,Partially cloudy,fog,"16022099999,16090099999,16020099999,16021099999"
"trento, italy",2006-10-04T03:00:00,9.6,6.2,9.3,98.52,0,0,,0,0,,26.9,191,1003.6,30,0.2,,,,,Partially cloudy,fog,"16022099999,16090099999,16020099999"
"trento, italy",2006-10-04T04:00:00,9.5,5.6,9,96.83,0,0,,0,0,,35.5,191,1004.3,90,0.2,,,,,Partially cloudy,fog,"16022099999,16090099999,16020099999"
"trento, italy",2006-10-04T05:00:00,8.3,4.5,7.9,97.1,0,0,,0,0,,28.8,210,1006,60,0.3,,,,,Partially cloudy,fog,"16022099999,16090099999,16020099999,16021099999"
"trento, italy",2006-10-04T06:00:00,7,3.5,6.5,96.7,0,0,,0,0,,21.1,208,1007.4,90,0.7,,,,,Partially cloudy,fog,"16022099999,16090099999,16020099999,16021099999"
"trento, italy",2006-10-04T07:00:00,7.1,5,6.7,97.04,0,0,,0,0,,11,211,1007.9,79.4,0.8,,,,,Partially cloudy,fog,"16022099999,16090099999,16020099999,16021099999"
"trento, italy",2006-10-04T08:00:00,7.1,7.1,6.7,97.2,0.036,100,rain,0,0,,4.1,120,1009.1,82.1,1,,,,,"Rain, Partially cloudy",rain,"16022099999,16090099999,16020099999,16021099999"
"trento, italy",2006-10-04T09:00:00,5.1,3.3,4.7,97.41,0,0,,0,0,,8.1,100,1009.5,79.4,0.8,,,,,Partially cloudy,fog,"16022099999,16090099999,16020099999,16021099999"
"trento, italy",2006-10-04T10:00:00,5.1,2.8,4.7,97.5,0,0,,0,0,,9.6,56,1009.5,86.1,0.9,,,,,Partially cloudy,fog,"16022099999,16090099999,16020099999,16021099999"
"trento, italy",2006-10-04T11:00:00,4.4,1.8,3.9,96.82,0,0,,0,0,,10.7,61,1010.2,89.4,8.4,,,,,Partially cloudy,partly-cloudy-day,"16022099999,16090099999,16020099999,16021099999"
"trento, italy",2006-10-04T12:00:00,5,2.2,4.6,96.63,0,0,,0,0,,12.9,56,1009.3,88.9,11.9,,,,,Partially cloudy,partly-cloudy-day,"16022099999,16090099999,16020099999,16021099999"
"trento, italy",2006-10-04T13:00:00,5.1,2.2,4.6,96.5,0,0,,0,0,,13.2,68,1009.3,88.9,8.3,,,,,Partially cloudy,partly-cloudy-day,"16022099999,16090099999,16020099999,16021099999"
"trento, italy",2006-10-04T14:00:00,5.7,3.4,5.1,95.66,0,0,,0,0,,10.6,133,1009.1,84.3,1.2,,,,,Partially cloudy,partly-cloudy-day,"16022099999,16090099999,16020099999,16021099999"
"trento, italy",2006-10-04T15:00:00,6,3.2,5.4,95.75,0,0,,0,0,,13.8,118,1008.9,79.3,1.1,,,,,Partially cloudy,partly-cloudy-day,"16022099999,16090099999,16020099999,16021099999"
"trento, italy",2006-10-04T16:00:00,5.5,1.9,4.9,95.88,0,0,,0,0,,18.3,154,1009.5,82.9,1.1,,,,,Partially cloudy,partly-cloudy-day,"16022099999,16090099999,16020099999,16021099999"
"trento, italy",2006-10-04T17:00:00,5.3,2.7,4.7,95.57,0,0,,0,0,,12,154,1010.8,84.6,1.4,,,,,Partially cloudy,partly-cloudy-day,"16022099999,16090099999,16020099999,16021099999"
"trento, italy",2006-10-04T18:00:00,4.9,2.6,4.3,95.98,0,0,,0,0,,10,328,1010.3,66.3,1.1,,,,,Partially cloudy,partly-cloudy-day,"16022099999,16090099999,16020099999,16021099999"
"trento, italy",2006-10-04T19:00:00,2.5,-2.8,2,96.42,0,0,,0,0,,25.5,328,1011.7,69.9,1,,,,,Partially cloudy,partly-cloudy-night,"16022099999,16090099999,16020099999,16021099999"
"trento, italy",2006-10-04T20:00:00,10.4,10.4,8,85.29,0.694,100,rain,0,0,,8.7,83,1013.9,97.4,6.6,,,,,"Rain, Overcast",rain,"16090099999,16020099999,16021099999"
"trento, italy",2006-10-04T21:00:00,0.9,-4.6,0.7,98.41,0,0,,0,0,,24.5,350,1013.4,86.8,0.8,,,,,Partially cloudy,fog,"16022099999,16090099999,16020099999"
"trento, italy",2006-10-04T22:00:00,0.7,-5.8,0.6,99.23,0,0,,0,0,,33,18,1013.7,81.5,0.8,,,,,Partially cloudy,fog,"16022099999,16090099999,16020099999"
"trento, italy",2006-10-04T23:00:00,8.8,8.8,7.2,89.7,0,0,,0,0,,4.1,360,1014.9,76.2,9.4,,,,,Partially cloudy,partly-cloudy-night,"16090099999,16020099999,16021099999"
"trento, italy",2006-10-05T00:00:00,0.9,-5,0.7,98.41,0,0,,0,0,,27.9,19,1013.8,,1.2,,,,,Clear,clear-night,"16022099999,16090099999,16020099999"
"trento, italy",2006-10-05T01:00:00,0.9,-5.5,0.6,98.28,0,0,,0,0,,31.4,345,1014.2,50,19.8,,,,,Partially cloudy,partly-cloudy-night,"16022099999,16090099999,16020099999"
"trento, italy",2006-10-05T02:00:00,0.8,-5.3,0.6,98.83,0.018,100,"rain,snow",0,0,,28.3,339,1016,49,28.8,,,,,"Snow, Rain, Partially cloudy",rain,"16022099999,16090099999,16020099999,16021099999"
"trento, italy",2006-10-05T03:00:00,0.5,-5.4,0.2,98.19,0,0,,0,0,,26.1,350,1014.9,50,29.6,,,,,Partially cloudy,partly-cloudy-night,"16022099999,16090099999,16020099999"
"trento, italy",2006-10-05T04:00:00,0.6,-5.4,-0.5,92.01,0,0,,0,0,,27.9,349,1014.9,50,29.6,,,,,Partially cloudy,partly-cloudy-night,"16022099999,16090099999,16020099999"
"trento, italy",2006-10-05T05:00:00,0.7,-4.6,0,95.2,0,0,,0,0,,21.8,350,1016,31.2,33.8,,,,,Partially cloudy,partly-cloudy-night,"16022099999,16090099999,16020099999,16021099999"
"trento, italy",2006-10-05T06:00:00,0.7,-4.7,0.1,95.73,0,0,,0,0,,21.9,349,1014.7,33.8,32.5,,,,,Partially cloudy,partly-cloudy-night,"16022099999,16090099999,16020099999,16021099999"
"trento, italy",2006-10-05T07:00:00,0.6,-5.1,-0.6,91.23,0,0,,0,0,,25.1,359,1015.4,35.2,37,,,,,Partially cloudy,partly-cloudy-night,"16022099999,16090099999,16020099999,16021099999"
"trento, italy",2006-10-05T08:00:00,0.6,-5.1,-1.5,85.4,0,0,,0,0,,25,360,1018,42,38.6,,,,,Partially cloudy,partly-cloudy-day,"16022099999,16090099999,16020099999,16021099999"
"trento, italy",2006-10-05T09:00:00,0.7,-5,-1.5,85.21,0,0,,0,0,,25.1,8,1016.4,42,38.4,,,,,Partially cloudy,partly-cloudy-day,"16022099999,16090099999,16020099999,16021099999"
"trento, italy",2006-10-05T10:00:00,1.6,-3.8,-1.8,77.89,0,0,,0,0,,24.9,30,1017.8,51,45.9,,,,,Partially cloudy,partly-cloudy-day,"16022099999,16090099999,16020099999,16021099999"
"trento, italy",2006-10-05T11:00:00,1.9,-2.7,-0.2,85.93,0,0,,0,0,,18.8,23,1019,40.7,47.6,,,,,Partially cloudy,partly-cloudy-day,"16022099999,16090099999,16020099999,16021099999"
"trento, italy",2006-10-05T12:00:00,2.2,-2.2,-0.2,83.86,0,0,,0,0,,18.7,17,1018.5,41.6,47.8,,,,,Partially cloudy,partly-cloudy-day,"16022099999,16090099999,16020099999,16021099999"
"trento, italy",2006-10-05T13:00:00,2.7,-0.1,-1.6,73.13,0,0,,0,0,,10.3,353,1018.3,30.7,45.9,,,,,Partially cloudy,partly-cloudy-day,"16022099999,16090099999,16020099999,16021099999"
"trento, italy",2006-10-05T14:00:00,3.2,3.2,-1.5,70.94,0,0,,0,0,,3.4,31,1018,31.3,49.6,,,,,Partially cloudy,partly-cloudy-day,"16022099999,16090099999,16020099999,16021099999"
"trento, italy",2006-10-05T15:00:00,4.4,4.4,-1.2,66.65,0,0,,0,0,,0.3,90,1017.6,32.1,45.9,,,,,Partially cloudy,partly-cloudy-day,"16022099999,16090099999,16020099999,16021099999"
"trento, italy",2006-10-05T16:00:00,4.1,4.1,-1,69.72,0,0,,0,0,,3.6,343,1017.6,33.4,45.9,,,,,Partially cloudy,partly-cloudy-day,"16022099999,16090099999,16020099999,16021099999"
"trento, italy",2006-10-05T17:00:00,4.1,4.1,-0.6,71.33,0,0,,0,0,,0.7,190,1016.9,31.4,47.6,,,,,Partially cloudy,partly-cloudy-day,"16022099999,16090099999,16020099999,16021099999"
"trento, italy",2006-10-05T18:00:00,3.9,1.5,-3,60.53,0,0,,0,0,,9.4,62,1017.8,30.7,45.9,,,,,Partially cloudy,partly-cloudy-day,"16022099999,16090099999,16020099999,16021099999"
"trento, italy",2006-10-05T19:00:00,3.6,2.5,-2.8,62.82,0,0,,0,0,,5.1,51,1018.6,30.7,45.9,,,,,Partially cloudy,partly-cloudy-night,"16022099999,16090099999,16020099999,16021099999"
"trento, italy",2006-10-05T20:00:00,3.5,1.2,-1.4,70.11,0,0,,0,0,,8.7,342,1019,30.1,46.6,,,,,Partially cloudy,partly-cloudy-night,"16022099999,16090099999,16020099999,16021099999"
"trento, italy",2006-10-05T21:00:00,3,1.1,-1.1,74.34,0,0,,0,0,,7.3,353,1020,0,47.1,,,,,Clear,clear-night,"16022099999,16090099999,16020099999"
"trento, italy",2006-10-05T22:00:00,3.2,2,-1.4,71.86,0,0,,0,0,,5.2,30,1020.7,0,47.1,,,,,Clear,clear-night,"16022099999,16090099999,16020099999"
"trento, italy",2006-10-05T23:00:00,2.8,2.8,-1.4,73.61,0,0,,0,0,,0.1,,1022,1.1,46.2,,,,,Clear,clear-night,"16022099999,16090099999,16020099999,16021099999"
"trento, italy",2006-10-06T00:00:00,2.9,2.9,-1.4,72.89,0,0,,0,0,,0.3,350,1022.5,0,39.4,,,,,Clear,clear-night,"16022099999,16090099999,16020099999"
"trento, italy",2006-10-06T01:00:00,2.7,2.7,-1.2,75.37,0,0,,0,0,,0,340,1022.5,0.6,39.4,,,,,Clear,clear-night,"16022099999,16090099999,16020099999"
"trento, italy",2006-10-06T02:00:00,2.2,2.2,-2,73.86,0,0,,0,0,,0.1,350,1023,0,38.7,,,,,Clear,clear-night,"16022099999,16090099999,16020099999,16021099999"
"trento, italy",2006-10-06T03:00:00,1.8,1.8,-1.5,78.59,0,0,,0,0,,0.1,10,1022.5,0.6,39.4,,,,,Clear,clear-night,"16022099999,16090099999,16020099999"
"trento, italy",2006-10-06T04:00:00,1.7,1.7,-1.5,79.19,0,0,,0,0,,0.1,230,1022.5,1,39.4,,,,,Clear,clear-night,"16022099999,16090099999,16020099999"
"trento, italy",2006-10-06T05:00:00,1.7,-0.9,-0.4,85.77,0,0,,0,0,,8.6,213,1023,1.2,38.9,,,,,Clear,clear-night,"16022099999,16090099999,16020099999,16021099999"
"trento, italy",2006-10-06T06:00:00,1.7,-0.9,-0.7,84.18,0,0,,0,0,,8.5,223,1022.8,1.8,36.9,,,,,Clear,clear-night,"16022099999,16090099999,16020099999,16021099999"
"trento, italy",2006-10-06T07:00:00,1.8,-1.2,-0.4,85.42,0,0,,0,0,,10.1,222,1022.8,1.8,36.9,,,,,Clear,clear-night,"16022099999,16090099999,16020099999,16021099999"
"trento, italy",2006-10-06T08:00:00,1.7,0.4,-0.4,85.72,0,0,,0,0,,4.9,213,1024,10,38.4,,,,,Clear,clear-day,"16022099999,16090099999,16020099999,16021099999"
"trento, italy",2006-10-06T09:00:00,2.4,2.4,0.5,86.83,0,0,,0,0,,0.2,,1023,40.5,36.9,,,,,Partially cloudy,partly-cloudy-day,"16022099999,16090099999,16020099999,16021099999"
"trento, italy",2006-10-06T10:00:00,2.9,2.9,0.4,83.27,0,0,,0,0,,0.2,,1023.3,40.5,36.9,,,,,Partially cloudy,partly-cloudy-day,"16022099999,16090099999,16020099999,16021099999"
"trento, italy",2006-10-06T11:00:00,3.8,3.8,1.2,82.96,0,0,,0,0,,0.1,190,1024,41.1,25,,,,,Partially cloudy,partly-cloudy-day,"16022099999,16090099999,16020099999,16021099999"
"trento, italy",2006-10-06T12:00:00,4,4,2,86.23,0,0,,0,0,,0.2,180,1022.8,48.9,19,,,,,Partially cloudy,partly-cloudy-day,"16022099999,16090099999,16020099999,16021099999"
"trento, italy",2006-10-06T13:00:00,4.2,4.2,2.3,87.99,0,0,,0,0,,0.4,230,1022,57.8,19,,,,,Partially cloudy,partly-cloudy-day,"16022099999,16090099999,16020099999,16021099999"
"trento, italy",2006-10-06T14:00:00,4.8,4.8,2.9,87.54,0,0,,0,0,,0.4,250,1021,40,21.1,,,,,Partially cloudy,partly-cloudy-day,"16022099999,16090099999,16020099999,16021099999"
"trento, italy",2006-10-06T15:00:00,4.6,4.6,3.3,91.38,0,0,,0,0,,0.1,40,1021,50,19.5,,,,,Partially cloudy,partly-cloudy-day,"16022099999,16090099999,16021099999"
"trento, italy",2006-10-06T16:00:00,5.1,5.1,3.7,90.39,0,0,,0,0,,0.7,203,1019.3,48.9,19,,,,,Partially cloudy,partly-cloudy-day,"16022099999,16090099999,16020099999,16021099999"
"trento, italy",2006-10-06T17:00:00,5.5,5.5,1.9,77.63,0,0,,0,0,,0.9,177,1016.9,30.1,25,,,,,Partially cloudy,partly-cloudy-day,"16022099999,16090099999,16020099999,16021099999"
"trento, italy",2006-10-06T18:00:00,5.2,5.2,0.7,72.25,0,0,,0,0,,0.2,270,1018.6,50,23.5,,,,,Partially cloudy,partly-cloudy-day,"16022099999,16090099999,16020099999,16021099999"
"trento, italy",2006-10-06T19:00:00,4.8,4.8,0.8,75.29,0,0,,0,0,,0.6,10,1018.4,40.9,23.5,,,,,Partially cloudy,partly-cloudy-night,"16022099999,16090099999,16020099999,16021099999"
"trento, italy",2006-10-06T20:00:00,4,4,-0.2,74.18,0,0,,0,0,,0.1,,1018,30.5,24.1,,,,,Partially cloudy,partly-cloudy-night,"16022099999,16090099999,16020099999,16021099999"
"trento, italy",2006-10-06T21:00:00,3.8,3.8,-0.1,75.57,0,0,,0,0,,0.2,350,1018,30,23.9,,,,,Partially cloudy,partly-cloudy-night,"16022099999,16090099999,16020099999"
"trento, italy",2006-10-06T22:00:00,3.7,3.7,3.5,98.51,0,0,,0,0,,0.3,50,1018,,0.7,,,,,Clear,fog,"16022099999,16090099999,16020099999"
"trento, italy",2006-10-06T23:00:00,3.1,0.7,2.9,98.33,0,0,,0,0,,8.7,169,1019,38.7,1.7,,,,,Partially cloudy,partly-cloudy-night,"16022099999,16090099999,16020099999,16021099999"
"trento, italy",2006-10-07T00:00:00,3.5,1.6,3.3,98.88,0,0,,0,0,,7.3,184,1018,,0.2,,,,,Clear,fog,"16022099999,16090099999,16020099999"
"trento, italy",2006-10-07T01:00:00,3.3,1.4,3.1,98.74,0,0,,0,0,,7.1,183,1018,,0.2,,,,,Clear,fog,"16022099999,16090099999,16020099999"
"trento, italy",2006-10-07T02:00:00,3.3,3.3,3.1,98.24,0,0,,0,0,,0.6,343,1018,25.8,1.3,,,,,Partially cloudy,partly-cloudy-night,"16022099999,16090099999,16020099999,16021099999"
"trento, italy",2006-10-07T03:00:00,3.3,2,3.1,98.74,0,0,,0,0,,5.3,193,1017.7,,0.2,,,,,Clear,fog,"16022099999,16090099999,16020099999"
"trento, italy",2006-10-07T04:00:00,3,3,2.8,98.5,0,0,,0,0,,0.3,250,1017,,0.2,,,,,Clear,fog,"16022099999,16090099999,16020099999"
"trento, italy",2006-10-07T05:00:00,3.5,3.5,3.2,98.22,0,0,,0,0,,0.1,270,1017,51.6,1.3,,,,,Partially cloudy,partly-cloudy-night,"16022099999,16090099999,16020099999,16021099999"
"trento, italy",2006-10-07T06:00:00,2.8,2.8,2.6,98.54,0,0,,0,0,,0.2,,1017.1,90,1.1,,,,,Partially cloudy,partly-cloudy-night,"16022099999,16090099999,16020099999,16021099999"
"trento, italy",2006-10-07T07:00:00,2.8,2.8,2.5,98.18,0,0,,0,0,,3.5,177,1016.6,90,1.1,,,,,Partially cloudy,partly-cloudy-night,"16022099999,16090099999,16020099999,16021099999"
"trento, italy",2006-10-07T08:00:00,2.1,-0.5,1.9,98.37,0,0,,0,0,,8.7,193,1015.9,61.9,9.2,,,,,Partially cloudy,partly-cloudy-day,"16022099999,16090099999,16020099999,16021099999"
"trento, italy",2006-10-07T09:00:00,2.6,-0.6,2,96.08,0,0,,0,0,,11.8,193,1016,87,7.3,,,,,Partially cloudy,partly-cloudy-day,"16022099999,16090099999,16020099999,16021099999"
"trento, italy",2006-10-07T10:00:00,3.2,3.2,2.7,96.37,0,0,,0,0,,0,,1016,79.4,1,,,,,Partially cloudy,partly-cloudy-day,"16022099999,16090099999,16020099999,16021099999"
"trento, italy",2006-10-07T11:00:00,4,4,3.6,96.95,0,0,,0,0,,0.6,253,1015.9,91.8,1.7,,,,,Overcast,cloudy,"16022099999,16090099999,16020099999,16021099999"
"trento, italy",2006-10-07T12:00:00,4,4,3.5,96.67,0,0,,0,0,,0.3,230,1015.9,90,1,,,,,Partially cloudy,partly-cloudy-day,"16022099999,16090099999,16020099999,16021099999"
"trento, italy",2006-10-07T13:00:00,3.6,3.6,3.2,96.91,0,0,,0,0,,0.3,150,1015.7,90,1,,,,,Partially cloudy,partly-cloudy-day,"16022099999,16090099999,16020099999,16021099999"
"trento, italy",2006-10-07T14:00:00,3.2,-0.8,2.7,96.89,0,0,,0,0,,16.8,358,1015.9,95,1.7,,,,,Overcast,cloudy,"16022099999,16090099999,16020099999,16021099999"
"trento, italy",2006-10-07T15:00:00,3.8,-0.7,3.4,97.71,0,0,,0,0,,22.1,338,1015.2,90,0.7,,,,,Partially cloudy,fog,"16022099999,16090099999,16020099999,16021099999"
